"","abslat","urban2","season","Slope","conf.low","conf.high","p.value"
"870","slope","Urban","Winter",-0.0784564565273862,-0.0856978995921065,-0.071215013462666,1.55232119447169e-98
"871","slope","Natural","Summer",-0.0469789139853289,-0.054441995460209,-0.0395158325104488,8.49570439113064e-35
"872","slope","Natural","Winter",-0.160728681251994,-0.169525580182225,-0.151931782321764,7.48870797749007e-269
"873","slope","Suburban","Summer",-0.0120630936532694,-0.0189479346129023,-0.00517825269363656,0.000595595575016624
"874","slope","Suburban","Winter",-0.108979650202194,-0.115237652494615,-0.102721647909773,2.22618751745751e-245
"875","slope","Urban","Summer",-0.00558170581417384,-0.0131646969709244,0.00200128534257675,0.149093672661511
"876","slope","Urban","Winter",-0.0788330469011653,-0.0860743611841964,-0.0715917326181342,1.87316791239671e-99
"877","slope","Natural","Summer",-0.047333118910377,-0.0547742193464333,-0.0398920184743207,1.71159622067553e-35
"878","slope","Natural","Winter",-0.161357602300249,-0.170131271166144,-0.152583933434354,3.23209042463011e-272
"879","slope","Suburban","Summer",-0.0113727078767362,-0.0182385419396369,-0.00450687381383555,0.00116982814249184
"880","slope","Suburban","Winter",-0.108645152690554,-0.114883394057176,-0.102406911323933,2.02358563345632e-245
"881","slope","Urban","Summer",-0.0050158415750704,-0.0125771201763763,0.0025454370262355,0.193529171503162
"882","slope","Urban","Winter",-0.0792213664682861,-0.086443570787462,-0.0719991621491102,6.47900759580104e-101
"883","slope","Natural","Summer",-0.0460867946915803,-0.0535602337397729,-0.0386133556433878,1.80168842625552e-33
"884","slope","Natural","Winter",-0.161032543462823,-0.169842030208432,-0.152223056717214,4.37317014936965e-269
"885","slope","Suburban","Summer",-0.0131954456988674,-0.0200902475539397,-0.00630064384379508,0.000176592267200193
"886","slope","Suburban","Winter",-0.108780789733155,-0.11504648620867,-0.10251509325764,5.92484198521343e-244
"887","slope","Urban","Summer",-0.00470289087388007,-0.0122945856031834,0.0028888038554233,0.224668817224478
"888","slope","Urban","Winter",-0.079298727032996,-0.0865591021194586,-0.0720383519465333,4.41323662755971e-100
"889","slope","Natural","Summer",-0.0463684281875185,-0.0538217477375937,-0.0389151086374434,4.95701902440023e-34
"890","slope","Natural","Winter",-0.162955279758814,-0.171744520307841,-0.154166039209787,2.00715898608907e-276
"891","slope","Suburban","Summer",-0.0111397923138632,-0.018019459309808,-0.0042601253179184,0.00150722988829816
"892","slope","Suburban","Winter",-0.109453041925489,-0.115706980620888,-0.10319910323009,1.01508196586015e-247
"893","slope","Urban","Summer",-0.00614350146055853,-0.0137199628319719,0.00143295991085482,0.111991059813236
"894","slope","Urban","Winter",-0.0793962365204272,-0.0866334885108385,-0.0721589845300158,6.12968685871685e-101
"895","slope","Natural","Summer",-0.0461816846949503,-0.0536565320773885,-0.038706837312512,1.37193912973979e-33
"896","slope","Natural","Winter",-0.162893764190423,-0.171705067523517,-0.154082460857329,6.49454547679997e-275
"897","slope","Suburban","Summer",-0.0127943278639942,-0.0196892047515516,-0.00589945097643673,0.000276522956444221
"898","slope","Suburban","Winter",-0.109440903072064,-0.11570911583282,-0.103172690311308,1.35776546269395e-246
"899","slope","Urban","Summer",-0.00782933104811823,-0.0154242601782962,-0.000234401917940278,0.0433371905855993
"900","slope","Urban","Winter",-0.0788984269212696,-0.0861542627343028,-0.0716425911082364,3.14665181493572e-99
"901","slope","Natural","Summer",-0.0467954189716042,-0.0542833249621223,-0.039307512981086,2.52400881387003e-34
"902","slope","Natural","Winter",-0.164028636048502,-0.172855270126426,-0.155202001970579,1.21352829161362e-277
"903","slope","Suburban","Summer",-0.0117761726600525,-0.0186838010654981,-0.00486854425460693,0.000835002452106389
"904","slope","Suburban","Winter",-0.108655230307602,-0.11493244283518,-0.102378017780024,1.44387058639267e-242
"905","slope","Urban","Summer",-0.00696354661270755,-0.0145695997054044,0.00064250647998933,0.0727461941545434
"906","slope","Urban","Winter",-0.0806433798161102,-0.0879092900438226,-0.0733774695883978,3.12907533143841e-103
"907","slope","Natural","Summer",-0.0459902227208494,-0.0534523057390796,-0.0385281397026192,1.95941045468183e-33
"908","slope","Natural","Winter",-0.16229960742445,-0.171096794175349,-0.153502420673552,7.58177384583849e-274
"909","slope","Suburban","Summer",-0.011680650575736,-0.0185654398044957,-0.00479586134697625,0.000884746486584663
"910","slope","Suburban","Winter",-0.108763691168529,-0.115022014720915,-0.102505367616143,1.98260712553085e-244
"911","slope","Urban","Summer",-0.00809806164739243,-0.0156793419595983,-0.00051678133518655,0.0363004814698529
"912","slope","Urban","Winter",-0.0791761657130313,-0.0864174218110581,-0.0719349096150044,2.71560802501406e-100
"913","slope","Natural","Summer",-0.0479724023448041,-0.0554413722420306,-0.0405034324475776,3.77467576252418e-36
"914","slope","Natural","Winter",-0.161526730985693,-0.170330031848257,-0.152723430123129,5.11632024303948e-271
"915","slope","Suburban","Summer",-0.0124844068500647,-0.019373993557945,-0.00559482014218445,0.00038372074396761
"916","slope","Suburban","Winter",-0.107670317966242,-0.113932307394998,-0.101408328537486,1.69113901813604e-239
"917","slope","Urban","Summer",-0.00623692334488619,-0.0138253483776971,0.0013515016879247,0.107195106131221
"918","slope","Urban","Winter",-0.0768783812914277,-0.0841240779276853,-0.06963268465517,1.22328887786514e-94
"919","slope","Natural","Summer",-0.0477190518485377,-0.0551937868827944,-0.040244316814281,9.77034913063267e-36
"920","slope","Natural","Winter",-0.161015667144006,-0.169826886778691,-0.15220444750932,6.22364894326353e-269
"921","slope","Suburban","Summer",-0.0140335698803083,-0.0209293204468328,-0.00713781931378382,6.66686921515249e-05
"922","slope","Suburban","Winter",-0.11057417102827,-0.116839826970108,-0.104308515086432,1.12378027107516e-251
"923","slope","Urban","Summer",-0.0108842797325426,-0.0184792103112805,-0.00328934915380467,0.00497547211579503
"924","slope","Urban","Winter",-0.0832211986559174,-0.0904757606624218,-0.075966636649413,5.0156217081618e-110
"925","slope","Natural","Summer",-0.046858863856476,-0.0543124809660064,-0.0394052467469455,1.03278127779978e-34
"926","slope","Natural","Winter",-0.161177829234429,-0.169960566689682,-0.152395091779176,4.15180560983762e-271
"927","slope","Suburban","Summer",-0.0126512779911066,-0.0195275725863298,-0.00577498339588334,0.000311637153524605
"928","slope","Suburban","Winter",-0.108108060819269,-0.114359310705419,-0.10185681093312,3.77697454767835e-242
"929","slope","Urban","Summer",-0.00287510485059795,-0.0104467440868814,0.00469653438568549,0.456706053654055
"930","slope","Urban","Winter",-0.0749167082608629,-0.082150954757392,-0.0676824617643339,2.6118425130987e-90
"931","slope","Natural","Summer",-0.0462685307265046,-0.0537155066482544,-0.0388215548047547,6.0129531413935e-34
"932","slope","Natural","Winter",-0.161123572893438,-0.169900854975193,-0.152346290811683,2.96244194408976e-271
"933","slope","Suburban","Summer",-0.013029418151842,-0.0198973714994477,-0.0061614648042364,0.000201085349987248
"934","slope","Suburban","Winter",-0.109368593973654,-0.115615656410757,-0.103121531536551,7.11604369977008e-248
"935","slope","Urban","Summer",-0.00733083501453803,-0.0148982052095567,0.00023653518048064,0.057602758944799
"936","slope","Urban","Winter",-0.0791951020886896,-0.0864208635087622,-0.0719693406686171,9.37527670135255e-101
"937","slope","Natural","Summer",-0.0468148715597056,-0.0542658661815074,-0.0393638769379037,1.12860787641116e-34
"938","slope","Natural","Winter",-0.161764881345772,-0.17054954711399,-0.152980215577553,7.13195353675947e-273
"939","slope","Suburban","Summer",-0.0111128824289445,-0.017990370689396,-0.00423539416849294,0.0015421769447604
"940","slope","Suburban","Winter",-0.109330515438966,-0.115581925625409,-0.103079105252524,2.20796392050266e-247
"941","slope","Urban","Summer",-0.01016896437009,-0.0177414989728708,-0.00259642976730922,0.00849236259201622
"942","slope","Urban","Winter",-0.0784177678915046,-0.0856504405839276,-0.0711850951990817,1.13269873049198e-98
"943","slope","Natural","Summer",-0.0484033745438214,-0.0558457541794352,-0.0409609949082076,5.12189902014333e-37
"944","slope","Natural","Winter",-0.161485733516478,-0.170259323749263,-0.152712143283694,1.24247255164229e-272
"945","slope","Suburban","Summer",-0.0129929365375808,-0.0198622144200919,-0.0061236586550697,0.000210117918630968
"946","slope","Suburban","Winter",-0.107037244795194,-0.113282160183244,-0.100792329407144,4.67278943466121e-238
"947","slope","Urban","Summer",-0.00554583252881277,-0.0131099304995559,0.00201826544193039,0.150704171824942
"948","slope","Urban","Winter",-0.0786862753488851,-0.0859123523793014,-0.0714601983184688,1.68245284436634e-99
"949","slope","Natural","Summer",-0.0462135666639432,-0.0536731581284023,-0.0387539751994842,9.19241769003952e-34
"950","slope","Natural","Winter",-0.164625498212312,-0.17341693291717,-0.155834063507454,1.09098167390839e-281
"951","slope","Suburban","Summer",-0.0130801784121296,-0.0199598001063778,-0.00620055671788141,0.000194698024477251
"952","slope","Suburban","Winter",-0.107219926040629,-0.113476099002381,-0.100963753078878,5.1725471799928e-238
"953","slope","Urban","Summer",-0.00676331333487382,-0.0143428552250179,0.000816228555270241,0.0803043150736254
"954","slope","Urban","Winter",-0.0796278997116166,-0.0868665153971363,-0.0723892840260968,1.79985730527726e-101
"955","slope","Natural","Summer",-0.047747377457901,-0.0552137195501842,-0.0402810353656177,7.47362446071905e-36
"956","slope","Natural","Winter",-0.161064111363603,-0.169865510018728,-0.152262712708479,1.17637518915203e-269
"957","slope","Suburban","Summer",-0.0125032893587453,-0.0193926535756222,-0.00561392514186836,0.000375803684945961
"958","slope","Suburban","Winter",-0.108643241209188,-0.114906757357624,-0.102379725060751,1.58036266137346e-243
"959","slope","Urban","Summer",-0.0082213887683748,-0.0158074669862209,-0.000635310550528748,0.0336634982986602
"960","slope","Urban","Winter",-0.0823587250130867,-0.0895995343102881,-0.0751179157158853,3.12566872410974e-108
"961","slope","Natural","Summer",-0.0480831093042274,-0.0555195550701022,-0.0406466635383527,1.30949653609542e-36
"962","slope","Natural","Winter",-0.161726922051427,-0.170491433453084,-0.152962410649771,6.07709624452454e-274
"963","slope","Suburban","Summer",-0.0124531367377237,-0.0193145275343487,-0.0055917459410988,0.000375552544357747
"964","slope","Suburban","Winter",-0.108906742113398,-0.115142807310673,-0.102670676916123,1.03698690800314e-246
"965","slope","Urban","Summer",-0.00440388186660047,-0.0119600070812852,0.0031522433480843,0.253303005644557
"966","slope","Urban","Winter",-0.0762550724024892,-0.0834717206326234,-0.0690384241723549,6.88123501740055e-94
"967","slope","Natural","Summer",-0.0469324403295354,-0.0543967098716542,-0.0394681707874167,1.01102423149925e-34
"968","slope","Natural","Winter",-0.161053908044913,-0.169848974106744,-0.152258841983083,5.42195351379843e-270
"969","slope","Suburban","Summer",-0.0111859234460264,-0.0180717749056455,-0.00430007198640723,0.00145474336240642
"970","slope","Suburban","Winter",-0.108351622345693,-0.114610546837293,-0.102092697854094,1.27134878361427e-242
"971","slope","Urban","Summer",-0.00320266659705253,-0.0107858881564663,0.00438055496236126,0.407778238903729
"972","slope","Urban","Winter",-0.0780210852748187,-0.0852632081637783,-0.0707789623858591,1.82485547867212e-97
"973","slope","Natural","Summer",-0.0473965806696499,-0.0548906308195325,-0.0399025305197672,4.14644917302594e-35
"974","slope","Natural","Winter",-0.165244209452495,-0.174079205350267,-0.156409213554722,4.70609841254533e-281
"975","slope","Suburban","Summer",-0.0142251197570154,-0.0211406318050164,-0.0073096077090144,5.56043733691914e-05
"976","slope","Suburban","Winter",-0.108283027106598,-0.114566460443409,-0.101999593769788,1.56720610278182e-240
"977","slope","Urban","Summer",-0.0064502680168927,-0.0140642606574346,0.00116372462364919,0.0968270295496293
"978","slope","Urban","Winter",-0.0773196377967347,-0.0845945113154527,-0.0700447642780166,5.9648427712419e-95
"979","slope","Natural","Summer",-0.0465027947027091,-0.0539782654908001,-0.0390273239146181,5.01176543854396e-34
"980","slope","Natural","Winter",-0.160478305359907,-0.169289015142264,-0.151667595577551,2.93727591809219e-267
"981","slope","Suburban","Summer",-0.0119835443695663,-0.0188802611656632,-0.0050868275734693,0.000661379442956298
"982","slope","Suburban","Winter",-0.110314340355906,-0.116583305401196,-0.104045375310616,2.67918264666042e-250
"983","slope","Urban","Summer",-0.00693271157226542,-0.0145295897139271,0.000664166569396285,0.073674069648044
"984","slope","Urban","Winter",-0.0784849859041827,-0.0857385584674476,-0.0712314133409179,2.75298373990615e-98
"985","slope","Natural","Summer",-0.0470242167449048,-0.0544772386569325,-0.039571194832877,5.97884921569626e-35
"986","slope","Natural","Winter",-0.162119318374226,-0.170904615137299,-0.153334021611152,5.69234484043293e-274
"987","slope","Suburban","Summer",-0.0118108001074299,-0.0186867662164783,-0.00493483399838153,0.00076220663240795
"988","slope","Suburban","Winter",-0.108119638769691,-0.11437081716271,-0.101868460376671,3.32986220344957e-242
"989","slope","Urban","Summer",-0.00424789477243564,-0.0118218291420658,0.00332603959719456,0.271632274726641
"990","slope","Urban","Winter",-0.0807868627501217,-0.0880214920532992,-0.0735522334469441,1.88115550030488e-104
"991","slope","Natural","Summer",-0.0481547226694411,-0.0556194435481704,-0.0406900017907117,1.8914853228316e-36
"992","slope","Natural","Winter",-0.16117619004951,-0.169971601292742,-0.152380778806278,2.31224358409332e-270
"993","slope","Suburban","Summer",-0.0126923216353821,-0.0195790826987139,-0.00580556057205036,0.000304283005782576
"994","slope","Suburban","Winter",-0.110563777752908,-0.116822094671711,-0.104305460834106,3.41689285525783e-252
"995","slope","Urban","Summer",-0.00705629336782907,-0.0146401950333047,0.000527608297646563,0.0682084740167994
"996","slope","Urban","Winter",-0.0796588763196669,-0.0869051845509765,-0.0724125680883573,2.43716150667805e-101
"997","slope","Natural","Summer",-0.0475385143285295,-0.0550254795518884,-0.0400515491051705,2.26543734306627e-35
"998","slope","Natural","Winter",-0.160491535805556,-0.169316210860202,-0.15166686075091,1.69527562945743e-266
"999","slope","Suburban","Summer",-0.0110172672268073,-0.0179238355582636,-0.00411069889535094,0.00177094484044334
"1000","slope","Suburban","Winter",-0.107675315131104,-0.113952382750667,-0.10139824751154,2.00910064731294e-238
"1001","slope","Urban","Summer",-0.00764347288962109,-0.0152500110059326,-3.69347733095958e-05,0.0488980439428185
"1002","slope","Urban","Winter",-0.0774782342296508,-0.084746049010956,-0.0702104194483456,1.66233906633459e-95
"1003","slope","Natural","Summer",-0.0473651901345437,-0.054855087285504,-0.0398752929835835,4.21564538007947e-35
"1004","slope","Natural","Winter",-0.162404784025387,-0.171230892085998,-0.153578675964776,1.76153404654847e-272
"1005","slope","Suburban","Summer",-0.0116350129959878,-0.0185458947861327,-0.00472413120584284,0.000969129622322731
"1006","slope","Suburban","Winter",-0.109463895881328,-0.115743222378611,-0.103184569384046,7.32204132797945e-246
"1007","slope","Urban","Summer",-0.00879942927590019,-0.0164122550691491,-0.00118660348265128,0.0234875683592948
"1008","slope","Urban","Winter",-0.0803681182966948,-0.0876363917349172,-0.0730998448584723,1.73243238580477e-102
"1009","slope","Natural","Summer",-0.0469627920358865,-0.0544310203268705,-0.0394945637449026,9.93397099657285e-35
"1010","slope","Natural","Winter",-0.162322707497237,-0.17112606503135,-0.153519349963123,1.4824643601068e-273
"1011","slope","Suburban","Summer",-0.0116934439208754,-0.0185855128836819,-0.00480137495806897,0.000884347444717882
"1012","slope","Suburban","Winter",-0.109191913186455,-0.115455261304323,-0.102928565068587,6.87331467903211e-246
"1013","slope","Urban","Summer",-0.00983993626845178,-0.0174307023783594,-0.00224917015854417,0.0110665756946141
"1014","slope","Urban","Winter",-0.0785243333668332,-0.0857714428442348,-0.0712772238894316,1.49718100843021e-98
"1015","slope","Natural","Summer",-0.0471956720395797,-0.0546633074346869,-0.0397280366444725,4.62689371031155e-35
"1016","slope","Natural","Winter",-0.163034233482784,-0.171836462398437,-0.154232004567131,6.6595848971959e-276
"1017","slope","Suburban","Summer",-0.013047524128119,-0.0199360961760453,-0.00615895208019277,0.00020589217465268
"1018","slope","Suburban","Winter",-0.109594512353778,-0.115855159254984,-0.103333865452572,8.00813668989897e-248
"1019","slope","Urban","Summer",-0.00890816048710143,-0.0164946560267479,-0.001321664947455,0.02137156751863
"1020","slope","Urban","Winter",-0.0798373100967329,-0.0870842305319091,-0.0725903896615566,9.22595335424915e-102
"1021","slope","Natural","Summer",-0.0461545312361609,-0.0536123617115815,-0.0386967007607403,1.07112182346789e-33
"1022","slope","Natural","Winter",-0.162319174125021,-0.171108994198906,-0.153529354051136,2.4053825348531e-274
"1023","slope","Suburban","Summer",-0.0115583216766397,-0.0184374079970176,-0.00467923535626168,0.000992151447157996
"1024","slope","Suburban","Winter",-0.106941194118292,-0.1131933921098,-0.100688996126784,4.02328892736327e-237
"1025","slope","Urban","Summer",-0.00352000285048728,-0.0110965877537663,0.00405658205279179,0.362491448492208
"1026","slope","Urban","Winter",-0.0805035874280091,-0.0877462751807968,-0.0732608996752214,1.59493131570642e-103
"1027","slope","Natural","Summer",-0.0476466303224022,-0.0551102260883006,-0.0401830345565039,9.8122320045607e-36
"1028","slope","Natural","Winter",-0.162412967483312,-0.171207813762184,-0.153618121204441,2.38811570050185e-274
"1029","slope","Suburban","Summer",-0.0131971170401598,-0.0200813572454644,-0.00631287683485511,0.000172257981238545
"1030","slope","Suburban","Winter",-0.108668948232546,-0.114925837100475,-0.102412059364618,3.94639502975871e-244
"1031","slope","Urban","Summer",-0.00987801932382418,-0.0174595609690975,-0.00229647767855086,0.0106639431344983
"1032","slope","Urban","Winter",-0.0784332143490527,-0.0856758735046938,-0.0711905551934116,1.90158429658805e-98
"1033","slope","Natural","Summer",-0.047498027014563,-0.0549672399652666,-0.0400288140638595,1.79094340456324e-35
"1034","slope","Natural","Winter",-0.16188625064521,-0.170692926010887,-0.153079575279532,5.7484261235451e-272
"1035","slope","Suburban","Summer",-0.0123690017205017,-0.0192612419108101,-0.00547676153019332,0.000436668868145309
"1036","slope","Suburban","Winter",-0.109265163832811,-0.115531311646552,-0.102999016019069,5.39081018144258e-246
"1037","slope","Urban","Summer",-0.00605094420494501,-0.0136404971306852,0.00153860872079517,0.11813140083929
"1038","slope","Urban","Winter",-0.0790833095128413,-0.0863304078226708,-0.0718362112030118,6.55229837172636e-100
"1039","slope","Natural","Summer",-0.046473539083387,-0.0539498303576909,-0.0389972478090832,5.59085837621309e-34
"1040","slope","Natural","Winter",-0.162628184133731,-0.171440512899332,-0.15381585536813,5.2768059939942e-274
"1041","slope","Suburban","Summer",-0.0103464447535059,-0.0172440664100395,-0.00344882309697223,0.00328532813032624
"1042","slope","Suburban","Winter",-0.109112496978684,-0.115381015571655,-0.102843978385713,3.65522234298977e-245
"1043","slope","Urban","Summer",-0.00396166755473907,-0.0115582773637317,0.0036349422542536,0.306695042218582
"1044","slope","Urban","Winter",-0.0785895862157426,-0.0858458555463448,-0.0713333168851404,1.80881731499491e-98
"1045","slope","Natural","Summer",-0.0478362648803325,-0.05531176716722,-0.0403607625934451,6.76810008985881e-36
"1046","slope","Natural","Winter",-0.163083663685824,-0.171898317931225,-0.154269009440422,2.5276610211826e-275
"1047","slope","Suburban","Summer",-0.0122417914492205,-0.0191406285494554,-0.00534295434898559,0.000506323852637307
"1048","slope","Suburban","Winter",-0.108993845063037,-0.115265685339207,-0.102722004786866,2.08075278097994e-244
"1049","slope","Urban","Summer",-0.00774237258642602,-0.015337681302424,-0.000147063870428022,0.0457265967902403
"1050","slope","Urban","Winter",-0.0763190354148058,-0.0835776791878977,-0.069060391641714,5.40446246016504e-93
"1051","slope","Natural","Summer",-0.04653457376658,-0.054036843343547,-0.039032304189613,7.68563941496805e-34
"1052","slope","Natural","Winter",-0.161932036623565,-0.170776082805346,-0.153087990441784,6.21785441862476e-270
"1053","slope","Suburban","Summer",-0.0122763841274365,-0.019196944934101,-0.00535582332077213,0.000508442408071176
"1054","slope","Suburban","Winter",-0.108635705618302,-0.114926671321447,-0.102344739915157,1.78713438951452e-241
"1055","slope","Urban","Summer",-0.00703932270513054,-0.0146597772090996,0.000581131798838523,0.0702157448426175
"1056","slope","Urban","Winter",-0.0763329539753622,-0.0836148888441118,-0.0690510191066126,1.87646078490069e-92
"1057","slope","Natural","Summer",-0.0474025436872235,-0.0549048256114181,-0.039900261763029,4.8106172311514e-35
"1058","slope","Natural","Winter",-0.163200943427934,-0.172044909061191,-0.154356977794676,5.72403283574714e-274
"1059","slope","Suburban","Summer",-0.0123011859633932,-0.01922413269368,-0.00537823923310642,0.000497518489176958
"1060","slope","Suburban","Winter",-0.10723002258175,-0.113522346954355,-0.100937698209146,1.87297399110993e-235
"1061","slope","Urban","Summer",-0.0074104548728203,-0.0150346364806705,0.00021372673502989,0.0567764267705418
"1062","slope","Urban","Winter",-0.081344727117945,-0.088628029274525,-0.074061424961365,1.73272941907575e-104
"1063","slope","Natural","Summer",-0.0466858304997754,-0.0541535396755843,-0.0392181213239666,2.39308761952678e-34
"1064","slope","Natural","Winter",-0.162367033621854,-0.171171604742754,-0.153562462500955,1.26116276604822e-273
"1065","slope","Suburban","Summer",-0.012301521874689,-0.0191927964646971,-0.00541024728468092,0.000468443152797496
"1066","slope","Suburban","Winter",-0.107502243975157,-0.113765647864161,-0.101238840086153,1.1052181501752e-238
"1067","slope","Urban","Summer",-0.00397109631673239,-0.0115571321610097,0.00361493952754494,0.304871668695682
"1068","slope","Urban","Winter",-0.0825742655208582,-0.0898207182732514,-0.075327812768465,1.29132547753508e-108
"1069","slope","Natural","Summer",-0.0475349282071665,-0.0550250906701822,-0.0400447657441507,2.44772532789257e-35
"1070","slope","Natural","Winter",-0.161748318069977,-0.17057726716721,-0.152919368972744,3.15320083878877e-270
"1071","slope","Suburban","Summer",-0.0121776446342843,-0.0190881149070899,-0.00526717436147876,0.0005536619207424
"1072","slope","Suburban","Winter",-0.108352068871798,-0.114634752782442,-0.102069384961153,7.04470226200571e-241
"1073","slope","Urban","Summer",-0.0076485052833167,-0.0152600942488016,-3.69163178317667e-05,0.0488993134795936
"1074","slope","Urban","Winter",-0.0780702778767726,-0.0853402437617367,-0.0708003119918085,7.28612116607166e-97
"1075","slope","Natural","Summer",-0.0470337936272115,-0.0545207189906046,-0.0395468682638185,1.15366787773683e-34
"1076","slope","Natural","Winter",-0.162113960224402,-0.170940549764826,-0.153287370683979,1.58694441399844e-271
"1077","slope","Suburban","Summer",-0.0124354319514316,-0.0193438697204924,-0.00552699418237089,0.000419563062988374
"1078","slope","Suburban","Winter",-0.107288155396193,-0.113567009604862,-0.101009301187524,1.15875786410898e-236
"1079","slope","Urban","Summer",-0.00631054256407813,-0.0139176683612941,0.0012965832331378,0.103963243622075
"1080","slope","Urban","Winter",-0.080497503682747,-0.0877655695633683,-0.0732294378021257,8.21126178314201e-103
"1081","slope","Natural","Summer",-0.0486209122775021,-0.0560648075476044,-0.0411770170073998,2.55684736420764e-37
"1082","slope","Natural","Winter",-0.163098353777033,-0.171876224627127,-0.15432048292694,1.45164451964767e-277
"1083","slope","Suburban","Summer",-0.0122671007387931,-0.0191351250097086,-0.00539907646787771,0.000464907442535497
"1084","slope","Suburban","Winter",-0.109479250025421,-0.11572119770107,-0.103237302349771,9.69540419498942e-249
"1085","slope","Urban","Summer",-0.00782992912507566,-0.0153949796130308,-0.000264878637120566,0.0425011684786732
"1086","slope","Urban","Winter",-0.0788999102531187,-0.0861254526531015,-0.0716743678531358,4.89457494377401e-100
"1087","slope","Natural","Summer",-0.0464380447785902,-0.0539058363360134,-0.038970253221167,5.29033122515362e-34
"1088","slope","Natural","Winter",-0.162987300677296,-0.171788324673624,-0.154186276680968,7.97361357331916e-276
"1089","slope","Suburban","Summer",-0.0113676271906228,-0.018257972819012,-0.00447728156223365,0.00122433945359294
"1090","slope","Suburban","Winter",-0.109901049100255,-0.116163146063617,-0.103638952136893,4.90656303411042e-249
"1091","slope","Urban","Summer",-0.00731651927643317,-0.0149030429407507,0.000270004387884338,0.0587288202195239
"1092","slope","Urban","Winter",-0.0808090466060921,-0.0880545900134648,-0.0735635031987194,3.33091777233843e-104
"1093","slope","Natural","Summer",-0.0475888039761354,-0.055049348026977,-0.0401282599252939,1.11235758187753e-35
"1094","slope","Natural","Winter",-0.163423385674452,-0.172220167088946,-0.154626604259959,1.76487578939351e-277
"1095","slope","Suburban","Summer",-0.0137957126534234,-0.0206804731410375,-0.00691095216580925,8.61649235175377e-05
"1096","slope","Suburban","Winter",-0.10715477377919,-0.11341522095705,-0.100894326601329,1.99053780025233e-237
"1097","slope","Urban","Summer",-0.00652063293361667,-0.0141024702052742,0.00106120433804084,0.091860439256762
"1098","slope","Urban","Winter",-0.0780076853863691,-0.0852509685616147,-0.0707644022111235,2.10694126474188e-97
"1099","slope","Natural","Summer",-0.0471849547485041,-0.0546670695388732,-0.039702839958135,6.43527185109648e-35
"1100","slope","Natural","Winter",-0.161634900852192,-0.170453685880768,-0.152816115823616,1.85132921571687e-270
"1101","slope","Suburban","Summer",-0.0144883569035627,-0.021391382968391,-0.00758533083873436,3.91069452340827e-05
"1102","slope","Suburban","Winter",-0.108559201355984,-0.114832322096585,-0.102286080615382,1.84575897088739e-242
"1103","slope","Urban","Summer",-0.0106381297666341,-0.0182378815901324,-0.00303837794313578,0.00608109409214785
"1104","slope","Urban","Winter",-0.0804334651912269,-0.0876959125289506,-0.0731710178535032,8.29390334041664e-103
"1105","slope","Natural","Summer",-0.0475699492425268,-0.0550583043947802,-0.0400815940902734,2.1051893757754e-35
"1106","slope","Natural","Winter",-0.16114500249453,-0.169974012585662,-0.152315992403398,2.59163595083091e-268
"1107","slope","Suburban","Summer",-0.0128038129176238,-0.0197157154232278,-0.00589191041201974,0.000283322211505204
"1108","slope","Suburban","Winter",-0.109008871896735,-0.115291122511373,-0.102726621282097,1.05880958395439e-243
"1109","slope","Urban","Summer",-0.00967421958588866,-0.0172853862758873,-0.00206305289588999,0.0127341476098636
"1110","slope","Urban","Winter",-0.0794314628051418,-0.086700630511875,-0.0721622950984086,3.59197886414436e-100
"1111","slope","Natural","Summer",-0.0459406730103027,-0.0534048266430676,-0.0384765193775378,2.38566653527699e-33
"1112","slope","Natural","Winter",-0.162772305581464,-0.171567635074531,-0.153976976088398,1.79297222115534e-275
"1113","slope","Suburban","Summer",-0.0117227815039742,-0.0186089684054105,-0.00483659460253791,0.000849523095990083
"1114","slope","Suburban","Winter",-0.108344580065277,-0.114603123790272,-0.102086036340282,1.27505656760266e-242
"1115","slope","Urban","Summer",-0.00419610994719536,-0.0117804658436344,0.0033882459492437,0.278179290297487
"1116","slope","Urban","Winter",-0.0780472690246624,-0.0852910286111983,-0.0708035094381265,1.73984472366972e-97
"1117","slope","Natural","Summer",-0.0483084416716026,-0.0557996828504013,-0.0408172004928038,2.00277281912317e-36
"1118","slope","Natural","Winter",-0.161676785216241,-0.170506998102353,-0.152846572330129,6.30782470099359e-270
"1119","slope","Suburban","Summer",-0.0113193655835347,-0.0182317253823549,-0.00440700578471456,0.00133115184572058
"1120","slope","Suburban","Winter",-0.109001892730445,-0.115284218577993,-0.102719566882898,1.15021685783931e-243
"1121","slope","Urban","Summer",-0.00459964861590241,-0.0122117133317075,0.00301241609990265,0.236264702606165
"1122","slope","Urban","Winter",-0.0734521570121523,-0.0807231952418258,-0.0661811187824787,4.35252868131837e-86
"1123","slope","Natural","Summer",-0.0475574787416309,-0.0550201516761504,-0.0400948058071115,1.28811257944952e-35
"1124","slope","Natural","Winter",-0.163308527386348,-0.172109037401734,-0.154508017370961,6.90793691047576e-277
"1125","slope","Suburban","Summer",-0.0104854265388788,-0.0173715505110496,-0.00359930256670798,0.00284370900328214
"1126","slope","Suburban","Winter",-0.108347372784251,-0.114604813410162,-0.102089932158341,1.0297479056641e-242
"1127","slope","Urban","Summer",-0.00742216048009984,-0.0150066133945537,0.000162292434354068,0.0551071865158169
"1128","slope","Urban","Winter",-0.0806685977116374,-0.0879120446707523,-0.0734251507525224,6.51535026986042e-104
