long,lat,cell_5km,number_checklists,total_SR,total_duration,avg_duration,no_months,square,urban,season,urban2,geometry,elevation,elev_units,x,y,precip,hemisphere,abslat
-92.76981087694773,31.315939318128706,7507602,116,93,70470,42.969512195122,3,r2c1,1,summer,Natural,"c(-8433500, 3797500)",50,meters,-8433499.999999998,3797500.0000000005,1484.2712895947022,northern,31.315939318128706
-96.0426369549202,31.273008049870192,7514759,108,63,235671,114.849415204678,3,r2c1,1,summer,Natural,"c(-8733500, 3792500)",139,meters,-8733500.000000002,3792500,1017.2719394987804,northern,31.273008049870192
-103.70115419163558,30.9726950176367,7565135,453,197,499617,73.203956043956,3,r2c1,1,summer,Natural,"c(-9448500, 3757500)",951,meters,-9448499.999999998,3757500,350.01693832749277,northern,30.9726950176367
-98.70734298803775,30.9726950176367,7565226,804,92,110869,28.6853816300129,3,r2c1,1,summer,Natural,"c(-8993500, 3757500)",462,meters,-8993500,3757500,706.0192351004513,northern,30.9726950176367
-98.76199780795572,30.886957020394064,7579658,387,66,232323,58.3140060240964,3,r2c1,1,summer,Natural,"c(-9003500, 3747500)",429,meters,-9003500,3747500,702.9299632834466,northern,30.886957020394064
-91.3577274108468,30.886957020394064,7579793,123,58,65293,43.5286666666667,3,r2c1,1,summer,Natural,"c(-8328500, 3747500)",78,meters,-8328500,3747500,1601.905357984119,northern,30.886957020394064
-97.85778387646745,30.758404360488033,7601324,114,64,35288,32.0508628519528,3,r2c1,1,summer,Natural,"c(-8928500, 3732500)",326,meters,-8928500.000000002,3732499.999999999,817.077667116993,northern,30.758404360488033
-104.13107853259663,30.715567905646186,7608426,628,170,892999,102.057028571429,3,r2c1,1,summer,Natural,"c(-9503500, 3727500)",1860,meters,-9503500,3727499.999999999,480.8156373636281,northern,30.715567905646186
-98.3785856373882,30.715567905646186,7608531,477,124,876741,76.3312728539091,3,r2c1,1,summer,Natural,"c(-8978500, 3727500)",276,meters,-8978500,3727499.999999999,743.3078221818379,northern,30.715567905646186
-96.73501623875723,30.715567905646186,7608561,311,67,642300,114.696428571429,3,r2c1,1,summer,Natural,"c(-8828500, 3727500)",129,meters,-8828500.000000002,3727499.999999999,943.444273957719,northern,30.715567905646186
-104.04757338693409,30.672738642692465,7615644,145,93,42887,43.0592369477912,3,r2c1,1,summer,Natural,"c(-9498500, 3722500)",1845,meters,-9498500,3722499.9999999995,472.765208970962,northern,30.672738642692465
-104.12842703892115,30.62991655725892,7622859,743,162,1568167,136.576119143006,3,r2c1,1,summer,Natural,"c(-9508500, 3717500)",2060,meters,-9508499.999999998,3717499.9999999995,500.1373708970758,northern,30.62991655725892
-104.01891615177921,30.62991655725892,7622861,142,95,154428,83.5197404002163,3,r2c1,1,summer,Natural,"c(-9498500, 3717500)",1657,meters,-9498500,3717499.9999999995,456.45198780960357,northern,30.62991655725892
-103.96416070820823,30.62991655725892,7622862,576,108,827328,62.0278902384166,3,r2c1,1,summer,Natural,"c(-9493500, 3717500)",1642,meters,-9493500,3717499.9999999995,451.5831251407072,northern,30.62991655725892
-98.10532824611403,30.62991655725892,7622969,148,112,254341,121.636059301769,3,r2c1,1,summer,Natural,"c(-8958500, 3717500)",397,meters,-8958500,3717499.9999999995,806.0131973832616,northern,30.62991655725892
-94.65573530114266,30.62991655725892,7623032,186,70,269448,93.7536534446764,3,r2c1,1,summer,Natural,"c(-8643500, 3717500)",93,meters,-8643500,3717499.9999999995,1321.726373908008,northern,30.62991655725892
-103.93558066125955,30.587101635002295,7630079,1522,161,1902428,90.9556320520176,3,r2c1,1,summer,Natural,"c(-9493500, 3712500)",1595,meters,-9493500.000000002,3712500,440.2011844727935,northern,30.587101635002295
-103.88084027011757,30.587101635002295,7630080,351,117,201484,61.2041312272175,3,r2c1,1,summer,Natural,"c(-9488500, 3712500)",1498,meters,-9488500,3712500,434.3503278900521,northern,30.587101635002295
-96.16244511909971,30.587101635002295,7630221,316,143,604377,97.2761950748431,3,r2c1,1,summer,Natural,"c(-8783500, 3712500)",75,meters,-8783499.999999998,3712500,1040.8820966050657,northern,30.587101635002295
-103.85233721843699,30.54429386160393,7637297,364,116,283119,72.7438335046249,3,r2c1,1,summer,Natural,"c(-9488500, 3707500)",1497,meters,-9488500,3707500,431.1233369183233,northern,30.54429386160393
-103.797611847083,30.54429386160393,7637298,143,112,85940,45.5673382820785,3,r2c1,1,summer,Natural,"c(-9483500, 3707500)",1481,meters,-9483499.999999998,3707500,431.04052296843224,northern,30.54429386160393
-98.21562396897762,30.54429386160393,7637400,575,84,103543,30.1786651122122,3,r2c1,1,summer,Natural,"c(-8973500, 3707500)",249,meters,-8973500,3707500,773.3781290080994,northern,30.54429386160393
-99.72061717202298,30.50149322276974,7644589,115,115,61328,35.697322467986,3,r2c1,1,summer,Natural,"c(-9113500, 3702500)",551,meters,-9113499.999999998,3702499.9999999995,574.9370207548047,northern,30.50149322276974
-98.84525102578259,30.50149322276974,7644605,130,63,120501,70.1811298776936,3,r2c1,1,summer,Natural,"c(-9033500, 3702500)",496,meters,-9033500,3702499.9999999995,743.9841933596613,northern,30.50149322276974
-97.80575372712212,30.50149322276974,7644624,143,93,84023,62.8444278234854,3,r2c1,3,summer,Urban,"c(-8938500, 3702500)",281,meters,-8938500,3702499.9999999995,835.7175306129218,northern,30.50149322276974
-97.64162257470204,30.50149322276974,7644627,160,84,42008,29.5207308503162,3,r2c1,3,summer,Urban,"c(-8923500, 3702500)",233,meters,-8923499.999999998,3702499.9999999995,846.9882536942839,northern,30.50149322276974
-99.80275008712152,30.45869970423006,7651804,746,146,1250459,103.712283320892,3,r2c1,1,summer,Natural,"c(-9123500, 3697500)",568,meters,-9123500,3697500.0000000005,579.548539642607,northern,30.45869970423006
-99.74805465768812,30.45869970423006,7651805,124,95,131545,62.9100908656145,3,r2c1,1,summer,Natural,"c(-9118500, 3697500)",590,meters,-9118499.999999998,3697500.0000000005,579.5237669590206,northern,30.45869970423006
-97.77901919808579,30.45869970423006,7651841,1095,151,2215116,109.594102513358,3,r2c1,3,summer,Urban,"c(-8938500, 3697500)",286,meters,-8938500,3697500.0000000005,838.4505194534364,northern,30.45869970423006
-97.75234266353024,30.415913291739617,7659058,650,114,438661,66.4839345256138,3,r2c1,3,summer,Urban,"c(-8938500, 3692500)",261,meters,-8938500,3692500,836.8418413625834,northern,30.415913291739617
-97.69766215636264,30.415913291739617,7659059,476,103,178121,42.3895763921942,3,r2c1,3,summer,Urban,"c(-8933500, 3692500)",225,meters,-8933499.999999998,3692500,839.7275320526212,northern,30.415913291739617
-91.08132078908224,30.415913291739617,7659180,470,58,121460,31.2156258031354,3,r2c1,2,summer,Suburban,"c(-8328500, 3692500)",15,meters,-8328499.999999999,3692500,1598.697176145926,northern,30.415913291739617
-91.02664028191462,30.415913291739617,7659181,127,66,47651,42.6598030438675,3,r2c1,2,summer,Suburban,"c(-8323500, 3692500)",16,meters,-8323499.999999997,3692500,1605.3645728291658,northern,30.415913291739617
-97.72572400501451,30.373133971077415,7666275,299,93,83575,39.5527685754851,3,r2c1,3,summer,Urban,"c(-8938500, 3687500)",232,meters,-8938500,3687499.9999999995,835.8408976785956,northern,30.373133971077415
-91.11118431457051,30.373133971077415,7666396,467,88,334161,65.5860647693817,3,r2c1,2,summer,Suburban,"c(-8333500, 3687500)",13,meters,-8333500,3687499.9999999995,1592.064296562423,northern,30.373133971077415
-90.07253758631897,30.373133971077415,7666415,267,115,346080,85.3044121271876,3,r2c1,2,summer,Suburban,"c(-8238500, 3687500)",10,meters,-8238500,3687499.9999999995,1589.1818276591905,northern,30.373133971077415
-98.245670701453,30.3303617280467,7673482,108,78,91902,84.6243093922652,3,r2c1,1,summer,Natural,"c(-8988500, 3682500)",300,meters,-8988499.999999998,3682500.0000000005,808.0346481496842,northern,30.3303617280467
-98.13636918206551,30.3303617280467,7673484,178,93,134145,82.3480662983425,3,r2c1,1,summer,Natural,"c(-8978500, 3682500)",290,meters,-8978500,3682500.0000000005,817.7139692798443,northern,30.3303617280467
-97.69916310451552,30.3303617280467,7673492,498,86,159501,56.8023504273504,3,r2c1,3,summer,Urban,"c(-8938500, 3682500)",204,meters,-8938500,3682500.0000000005,834.4030516511261,northern,30.3303617280467
-103.13625327981406,30.287596548474806,7680609,140,45,18898,27.5481049562682,3,r2c1,1,summer,Natural,"c(-9438500, 3677500)",1308,meters,-9438499.999999998,3677500.0000000005,413.8761371137831,northern,30.287596548474806
-98.32829105667287,30.287596548474806,7680697,167,63,60196,43.3064748201439,3,r2c1,1,summer,Natural,"c(-8998500, 3677500)",326,meters,-8998500,3677500.0000000005,812.1797407046319,northern,30.287596548474806
-97.72729577878022,30.287596548474806,7680708,602,121,245195,48.8338976299542,3,r2c1,3,summer,Urban,"c(-8943500, 3677500)",174,meters,-8943500,3677500.0000000005,831.2564787504041,northern,30.287596548474806
-95.32331466720962,30.287596548474806,7680752,135,46,114467,99.7968613775065,3,r2c1,1,summer,Natural,"c(-8723500, 3677500)",57,meters,-8723500,3677500.0000000005,1216.9955909817556,northern,30.287596548474806
-97.75545638993698,30.24483841821316,7687924,1090,161,477375,56.4873979410721,3,r2c1,3,summer,Urban,"c(-8948500, 3672500)",181,meters,-8948499.999999998,3672499.9999999995,836.7630277103892,northern,30.24483841821316
-97.48235068398085,30.24483841821316,7687929,103,77,34011,33.3441176470588,3,r2c1,1,summer,Natural,"c(-8923500, 3672500)",151,meters,-8923499.999999998,3672499.9999999995,862.727579938958,northern,30.24483841821316
-103.24428293158896,30.20208732313716,7695040,232,127,153969,54.9889285714286,3,r2c1,1,summer,Natural,"c(-9453500, 3667500)",1246,meters,-9453500.000000002,3667499.999999998,408.26076293032423,northern,30.20208732313716
-97.78364491754182,30.20208732313716,7695140,180,79,95225,60.5371900826446,3,r2c1,3,summer,Urban,"c(-8953500, 3667500)",207,meters,-8953500,3667499.999999998,843.5789801701773,northern,30.20208732313716
-95.54478333178251,30.20208732313716,7695181,507,119,389044,64.3260582010582,3,r2c1,3,summer,Urban,"c(-8748500, 3667500)",64,meters,-8748500,3667499.999999998,1155.6981929986994,northern,30.20208732313716
-92.04997500279235,30.20208732313716,7695245,267,78,129900,45.2771000348554,3,r2c1,2,summer,Suburban,"c(-8428500, 3667500)",13,meters,-8428500,3667499.999999998,1565.6408547875446,northern,30.20208732313716
-103.27102645495333,30.159343249146104,7702256,492,167,972299,95.1368884540117,3,r2c1,1,summer,Natural,"c(-9458500, 3662500)",1206,meters,-9458500,3662500.0000000005,402.82452461161563,northern,30.159343249146104
-99.34042757312395,30.159343249146104,7702328,167,160,825483,147.355051767226,3,r2c1,1,summer,Natural,"c(-9098500, 3662500)",600,meters,-9098500,3662500.0000000005,708.9920453520514,northern,30.159343249146104
-97.81186134130141,30.159343249146104,7702356,325,91,104127,39.5920152091255,3,r2c1,2,summer,Suburban,"c(-8958500, 3662500)",202,meters,-8958500,3662500.0000000005,850.1085124359565,northern,30.159343249146104
-96.28329510947887,30.159343249146104,7702384,277,60,241156,80.4121373791264,3,r2c1,1,summer,Natural,"c(-8818500, 3662500)",85,meters,-8818499.999999998,3662500.0000000005,1062.2924295186313,northern,30.159343249146104
-98.27672127398863,30.116606182163075,7709564,123,50,33858,32.1844106463878,3,r2c1,1,summer,Natural,"c(-9003500, 3657500)",439,meters,-9003500,3657500,862.6812495642976,northern,30.116606182163075
-98.38760669064624,30.031153013032203,7723995,185,65,85164,45.2759170653908,3,r2c1,1,summer,Natural,"c(-9018500, 3647500)",419,meters,-9018499.999999998,3647500.0000000005,869.1027511060578,northern,30.031153013032203
-98.85206752027744,29.98843688284896,7731203,226,98,766429,145.074578837782,3,r2c1,1,summer,Natural,"c(-9063500, 3642500)",450,meters,-9063500,3642500,819.6235379839472,northern,29.98843688284896
-98.7975344659826,29.98843688284896,7731204,134,71,240877,121.963037974684,3,r2c1,1,summer,Natural,"c(-9058500, 3642500)",463,meters,-9058500,3642500,831.875469599694,northern,29.98843688284896
-95.85274953406059,29.98843688284896,7731258,152,126,103113,43.7104705383637,3,r2c1,1,summer,Natural,"c(-8788500, 3642500)",65,meters,-8788499.999999998,3642500,1078.2419747073645,northern,29.98843688284896
-90.18131188739605,29.98843688284896,7731362,1098,110,935670,104.637664951912,3,r2c1,3,summer,Urban,"c(-8268500, 3642500)",3,meters,-8268500.000000001,3642500,1603.905210264769,northern,29.98843688284896
-98.98921240920833,29.945727703602817,7738417,291,76,326509,69.484783996595,3,r2c1,1,summer,Natural,"c(-9078500, 3637500)",470,meters,-9078500,3637499.999999999,787.1927011047337,northern,29.945727703602817
-98.00787968719162,29.945727703602817,7738435,243,70,690216,125.51663938898,3,r2c1,1,summer,Natural,"c(-8988500, 3637500)",279,meters,-8988499.999999998,3637499.999999999,879.9740568611392,northern,29.945727703602817
-90.10269942650142,29.945727703602817,7738580,901,92,481016,80.1693333333333,3,r2c1,3,summer,Urban,"c(-8263500, 3637500)",6,meters,-8263500,3637499.999999999,1595.5432831876947,northern,29.945727703602817
-90.04818094194492,29.945727703602817,7738581,231,82,70427,44.4334384858044,3,r2c1,3,summer,Urban,"c(-8258500, 3637500)",6,meters,-8258499.999999999,3637499.999999999,1594.6526203682893,northern,29.945727703602817
-98.85380772920082,29.90302546133482,7745636,132,101,393128,139.209631728045,3,r2c1,1,summer,Natural,"c(-9068500, 3632500)",497,meters,-9068500,3632499.9999999995,837.8437622556012,northern,29.90302546133482
-98.63579194328429,29.90302546133482,7745640,176,95,544986,139.453940634596,3,r2c1,1,summer,Natural,"c(-9048500, 3632500)",390,meters,-9048499.999999998,3632499.9999999995,868.3288765351317,northern,29.90302546133482
-96.01960251228599,29.90302546133482,7745688,204,106,37074,19.5641160949868,3,r2c1,1,summer,Natural,"c(-8808500, 3632500)",52,meters,-8808500,3632499.9999999995,1044.1558607693923,northern,29.90302546133482
-95.80158672636945,29.90302546133482,7745692,686,161,922316,74.9180407765413,3,r2c1,1,summer,Natural,"c(-8788500, 3632500)",50,meters,-8788499.999999998,3632499.9999999995,1078.898128091029,northern,29.90302546133482
-98.77300788670024,29.860330142109365,7752854,105,83,110018,80.9551140544518,3,r2c1,1,summer,Natural,"c(-9063500, 3627500)",492,meters,-9063500,3627500.0000000005,865.4513862612599,northern,29.860330142109365
-98.55505012670311,29.860330142109365,7752858,116,73,159987,70.0161925601751,3,r2c1,1,summer,Natural,"c(-9043500, 3627500)",374,meters,-9043500,3627500.0000000005,869.5158770997532,northern,29.860330142109365
-98.50056068670382,29.860330142109365,7752859,373,117,692982,125.358538350217,3,r2c1,1,summer,Natural,"c(-9038500, 3627500)",353,meters,-9038499.999999998,3627500.0000000005,866.641363026583,northern,29.860330142109365
-98.11913460670884,29.860330142109365,7752866,231,76,242891,66.7099697885196,3,r2c1,1,summer,Natural,"c(-9003500, 3627500)",322,meters,-9003500,3627500.0000000005,884.1654124340722,northern,29.860330142109365
-95.66710980674111,29.860330142109365,7752911,110,68,49753,47.7018216682646,3,r2c1,3,summer,Urban,"c(-8778500, 3627500)",40,meters,-8778500,3627500.0000000005,1122.5317538403078,northern,29.860330142109365
-99.56389362855711,29.817641732014113,7760056,131,111,409878,157.827493261456,3,r2c1,1,summer,Natural,"c(-9138500, 3622500)",651,meters,-9138499.999999998,3622500.000000001,719.3661557294334,northern,29.817641732014113
-98.52886929253775,29.817641732014113,7760075,149,46,21902,20.0935779816514,3,r2c1,1,summer,Natural,"c(-9043500, 3622500)",405,meters,-9043499.999999998,3622500.000000001,873.5379539942976,northern,29.817641732014113
-95.42379628447965,29.817641732014113,7760132,384,66,110119,41.3049512378095,3,r2c1,3,summer,Urban,"c(-8758500, 3622500)",26,meters,-8758499.999999996,3622500.000000001,1192.8690361316312,northern,29.817641732014113
-95.369321319426,29.817641732014113,7760133,187,50,86821,51.3126477541371,3,r2c1,3,summer,Urban,"c(-8753500, 3622500)",22,meters,-8753499.999999998,3622500.000000001,1209.8216998108217,northern,29.817641732014113
-95.56187721496588,29.774960217159933,7767346,973,116,375466,50.5678114478115,3,r2c1,3,summer,Urban,"c(-8773500, 3617500)",31,meters,-8773500,3617499.9999999995,1154.3298298315697,northern,29.774960217159933
-95.39849565022837,29.774960217159933,7767349,1412,124,1052423,60.7248860423519,3,r2c1,3,summer,Urban,"c(-8758500, 3617500)",21,meters,-8758499.999999998,3617499.9999999995,1211.4321068139836,northern,29.774960217159933
-99.9467232329945,29.732285583680863,7774482,190,55,134885,57.9901117798796,3,r2c1,1,summer,Natural,"c(-9178500, 3612500)",583,meters,-9178500,3612500.0000000005,682.6246273930299,northern,29.732285583680863
-95.4276961434164,29.732285583680863,7774565,593,110,470358,80.5545470114746,3,r2c1,3,summer,Urban,"c(-8763500, 3612500)",22,meters,-8763500.000000002,3612500.0000000005,1210.4880560160298,northern,29.732285583680863
-95.37325003390339,29.732285583680863,7774566,386,83,74999,31.7927087749046,3,r2c1,3,summer,Urban,"c(-8758500, 3612500)",19,meters,-8758499.999999998,3612500.0000000005,1229.3602316467757,northern,29.732285583680863
-101.33554949297694,29.689617817733915,7781673,132,95,137343,84.7273288093769,3,r2c1,1,summer,Natural,"c(-9308500, 3607500)",412,meters,-9308500,3607499.9999999995,418.1423338433284,northern,29.689617817733915
-96.27339871527546,29.689617817733915,7781766,123,85,74767,62.2021630615641,3,r2c1,1,summer,Natural,"c(-8843500, 3607500)",61,meters,-8843500,3607499.9999999995,1047.1638105753234,northern,29.689617817733915
-95.45692278338812,29.689617817733915,7781781,475,92,83478,31.5130237825595,3,r2c1,3,summer,Urban,"c(-8768500, 3607500)",22,meters,-8768500,3607499.9999999995,1206.8459914649118,northern,29.689617817733915
-95.29362759701064,29.689617817733915,7781784,119,87,83732,72.2450388265746,3,r2c1,3,summer,Urban,"c(-8753500, 3607500)",14,meters,-8753499.999999998,3607499.9999999995,1262.281386294033,northern,29.689617817733915
-96.13918410693844,29.646956905499145,7788985,161,60,98308,52.8537634408602,3,r2c1,1,summer,Natural,"c(-8833500, 3602500)",45,meters,-8833500,3602499.9999999995,1047.3259246229718,northern,29.646956905499145
-95.48617555467531,29.646956905499145,7788997,170,111,177449,75.3179117147708,3,r2c1,3,summer,Urban,"c(-8773500, 3602500)",23,meters,-8773500,3602499.9999999995,1199.3778842598695,northern,29.646956905499145
-97.58277076522937,29.60430283317949,7796175,215,90,242758,86.7302608074312,3,r2c1,1,summer,Natural,"c(-8968500, 3597500)",101,meters,-8968500,3597500.0000000005,887.5430430752264,northern,29.60430283317949
-98.37297568225715,29.56165558700069,7803377,107,87,30081,27.2226244343891,3,r2c1,3,summer,Urban,"c(-9043500, 3592500)",268,meters,-9043500,3592500,835.5633006415138,northern,29.56165558700069
-97.66592161919012,29.56165558700069,7803390,333,69,161024,45.4100394811055,3,r2c1,1,summer,Natural,"c(-8978500, 3592500)",139,meters,-8978500,3592500,876.8892494213317,northern,29.56165558700069
-98.67343803672026,29.519015153211274,7810588,124,75,55860,56.6531440162272,3,r2c1,3,summer,Urban,"c(-9073500, 3587500)",279,meters,-9073500,3587499.9999999995,792.0850230913826,northern,29.519015153211274
-98.56468900047545,29.519015153211274,7810590,344,91,174324,49.3695836873407,3,r2c1,3,summer,Urban,"c(-9063500, 3587500)",280,meters,-9063500,3587499.9999999995,804.4958828947513,northern,29.519015153211274
-98.34719092798586,29.519015153211274,7810594,236,94,129340,52.0064334539606,3,r2c1,3,summer,Urban,"c(-9043500, 3587500)",239,meters,-9043500,3587499.9999999995,822.7550532544387,northern,29.519015153211274
-95.19346887688661,29.519015153211274,7810652,281,71,52964,31.1919905771496,3,r2c1,2,summer,Suburban,"c(-8753500, 3587500)",12,meters,-8753499.999999998,3587499.9999999995,1266.9532820741101,northern,29.519015153211274
-103.43132986885769,29.47638151808244,7817717,234,130,650967,140.294612068966,3,r2c1,1,summer,Natural,"c(-9513500, 3582500)",1230,meters,-9513499.999999998,3582500.0000000014,375.94350670289975,northern,29.47638151808244
-97.66913878981269,29.47638151808244,7817823,183,69,227633,114.503521126761,3,r2c1,1,summer,Natural,"c(-8983500, 3582500)",128,meters,-8983499.999999998,3582500.0000000014,863.1800392246546,northern,29.47638151808244
-98.51317410896277,29.43375466790797,7825024,176,94,71833,50.4445224719101,3,r2c1,3,summer,Urban,"c(-9063500, 3577500)",204,meters,-9063500.000000002,3577500,783.354096390529,northern,29.43375466790797
-95.60790815432081,29.391134589004203,7832294,497,162,1367851,121.05947428976,3,r2c1,1,summer,Natural,"c(-8798500, 3572500)",21,meters,-8798500,3572500,1214.797918076879,northern,29.391134589004203
-103.24185011917719,29.348521267709927,7839370,121,64,25912,34.7812080536913,3,r2c1,1,summer,Natural,"c(-9503500, 3567500)",1138,meters,-9503500,3567499.999999999,362.6766487584906,northern,29.348521267709927
-95.63735755502462,29.348521267709927,7839510,145,92,120560,53.2979664014147,3,r2c1,1,summer,Natural,"c(-8803500, 3567500)",20,meters,-8803500.000000002,3567499.999999999,1222.2909603744629,northern,29.348521267709927
-103.35117239565092,29.263314843416868,7853801,169,98,113441,58.6258397932817,3,r2c1,1,summer,Natural,"c(-9518500, 3557500)",1289,meters,-9518500,3557500.000000001,379.59486445729004,northern,29.263314843416868
-103.29688276367335,29.263314843416868,7853802,782,168,1058088,116.005701129262,3,r2c1,1,summer,Natural,"c(-9513500, 3557500)",1935,meters,-9513499.999999998,3557500.000000001,423.3711327090133,northern,29.263314843416868
-103.13401386774073,29.263314843416868,7853805,171,95,83559,49.5899109792285,3,r2c1,1,summer,Natural,"c(-9498500, 3557500)",875,meters,-9498500,3557500.000000001,308.093684276972,northern,29.263314843416868
-103.6233443100308,29.178135286185487,7868229,118,78,85878,75.4639718804921,3,r2c1,1,summer,Natural,"c(-9548500, 3547500)",881,meters,-9548500,3547500,318.7818092957799,northern,29.178135286185487
-102.97220531871261,29.178135286185487,7868241,371,151,317964,68.3793548387097,3,r2c1,1,summer,Natural,"c(-9488500, 3547500)",591,meters,-9488500,3547500,267.4942377119756,northern,29.178135286185487
-103.54240133994888,29.135555548801467,7875447,125,103,133784,69.5704628185127,3,r2c1,1,summer,Natural,"c(-9543500, 3542500)",694,meters,-9543500,3542500.000000001,313.0880432518563,northern,29.135555548801467
-111.00002260330577,29.092982487527223,7882526,114,42,25434,21.7384615384615,3,r2c1,3,summer,Urban,"c(-10233500, 3537500)",195,meters,-10233500,3537499.999999999,286.6138800459738,northern,29.092982487527223
-110.9457889478588,29.092982487527223,7882527,229,89,109411,39.0893176134334,3,r2c1,3,summer,Urban,"c(-10228500, 3537500)",233,meters,-10228500,3537499.999999999,301.36905528627824,northern,29.092982487527223
-97.65854336335208,29.092982487527223,7882772,260,134,305260,47.0209488601356,3,r2c1,1,summer,Natural,"c(-9003500, 3537500)",155,meters,-9003500,3537499.999999999,813.0220358154688,northern,29.092982487527223
-95.58386209477926,28.88021685085632,7918893,138,153,134990,58.2355478861087,3,r2c1,1,summer,Natural,"c(-8823500, 3512500)",4,meters,-8823500,3512500.0000000005,1263.2655376667808,northern,28.88021685085632
-97.13483411612098,28.752636721140004,7940514,235,120,481132,108.583164071316,3,r2c1,1,summer,Natural,"c(-8973500, 3497500)",36,meters,-8973500,3497500.0000000005,933.9783620176378,northern,28.752636721140004
-97.79393529162336,28.582621594369485,7969368,459,87,924821,94.3406100173416,3,r2c1,1,summer,Natural,"c(-9043500, 3477500)",102,meters,-9043500,3477500,788.4920009045343,northern,28.582621594369485
-97.8234693140605,28.540134101368928,7976584,128,81,168481,57.2869772186331,3,r2c1,1,summer,Natural,"c(-9048500, 3472500)",96,meters,-9048499.999999998,3472500.0000000005,783.3695955878854,northern,28.540134101368928
-97.83386921730758,28.370248887323203,8005450,197,37,41545,58.7623762376238,3,r2c1,1,summer,Natural,"c(-9058500, 3452500)",82,meters,-9058499.999999998,3452499.9999999995,784.702765404613,northern,28.370248887323203
-97.41929699641955,28.115613893757907,8048757,131,103,111317,70.857415658816,3,r2c1,1,summer,Natural,"c(-9033500, 3422500)",16,meters,-9033500,3422499.9999999995,872.0906159029835,northern,28.115613893757907
-97.36537587116554,28.115613893757907,8048758,129,80,79062,50.3259070655633,3,r2c1,1,summer,Natural,"c(-9028500, 3422500)",13,meters,-9028499.999999998,3422499.9999999995,882.8065344491496,northern,28.115613893757907
-98.4073098400944,27.861207785435607,8092038,133,74,211407,90.6159451350193,3,r2c1,1,summer,Natural,"c(-9138500, 3392500)",147,meters,-9138499.999999998,3392500,641.8934891225579,northern,27.861207785435607
-99.11187333008829,26.508126489619105,8322955,113,134,346473,108.748587570621,3,r2c1,1,summer,Natural,"c(-9273500, 3232500)",72,meters,-9273500,3232500.0000000005,535.3161021201906,northern,26.508126489619105
-98.23011920413411,26.25510607716839,8366271,252,116,153271,59.7082197117257,3,r2c1,3,summer,Urban,"c(-9203500, 3202500)",38,meters,-9203500,3202500.0000000005,578.6892586256374,northern,26.25510607716839
-98.26137669343218,26.21295639430657,8373487,191,106,113940,47.356608478803,3,r2c1,3,summer,Urban,"c(-9208500, 3197500)",40,meters,-9208500,3197499.9999999995,573.0994495523177,northern,26.21295639430657
-100.31003380252368,25.749689492670505,8452831,114,48,29340,37.2808132147395,3,r2c1,3,summer,Urban,"c(-9423500, 3142500)",540,meters,-9423500.000000002,3142500,616.4163523587204,northern,25.749689492670505
-100.21283695503517,25.665533187014685,8467266,208,85,337359,124.670731707317,3,r2c1,3,summer,Urban,"c(-9418500, 3132500)",506,meters,-9418499.999999998,3132500,694.7307509875836,northern,25.665533187014685
-100.98531997593456,25.41319913961364,8510551,252,99,156478,62.6162464985994,3,r2c1,3,summer,Urban,"c(-9503500, 3102500)",1614,meters,-9503500,3102500,378.6068712799164,northern,25.41319913961364
-100.21983942164104,25.37116300870047,8517782,106,96,169479,112.835552596538,3,r2c1,1,summer,Natural,"c(-9433500, 3097500)",1630,meters,-9433500,3097500,582.8970747214225,northern,25.37116300870047
-100.22977784576469,25.287107391997438,8532215,238,85,312030,110.806107954545,3,r2c1,1,summer,Natural,"c(-9438500, 3087500)",2169,meters,-9438499.999999998,3087500.0000000005,585.7615403343276,northern,25.287107391997438
-159.45493514742932,22.191820590500708,9065113,228,49,133878,45.9745879120879,3,r2c1,1,summer,Natural,"c(-15238500, 2717500)",103,meters,-15238500,2717499.999999999,1928.1312738066163,northern,22.191820590500708
-159.63492317883646,22.150178571987308,9072326,235,35,157062,98.7190446260214,3,r2c1,1,summer,Natural,"c(-15258500, 2712500)",791,meters,-15258500.000000002,2712499.999999999,1350.7381168372376,northern,22.150178571987308
-159.68113316060234,22.066908587155176,9086758,105,36,15691,30.5272373540856,3,r2c1,1,summer,Natural,"c(-15268500, 2702500)",869,meters,-15268499.999999998,2702500.0000000005,1112.1947521997126,northern,22.066908587155176
-159.75659582953855,22.025280599486916,9093973,185,55,99254,41.3730721133806,3,r2c1,1,summer,Natural,"c(-15278500, 2697500)",62,meters,-15278500,2697499.9999999995,921.8592389471344,northern,22.025280599486916
-156.2627070583502,20.778558390447735,9310534,342,38,224135,96.8604148660328,3,r2c1,1,summer,Natural,"c(-15023500, 2547500)",1743,meters,-15023499.999999998,2547499.999999999,1844.314910637517,northern,20.778558390447735
-103.33742512211295,20.69558561000688,9325985,124,49,48917,36.5597907324365,3,r2c1,3,summer,Urban,"c(-9938500, 2537500)",1543,meters,-9938499.999999998,2537499.9999999995,901.6412999719442,northern,20.69558561000688
-155.74290491722297,20.0324187584042,9440441,662,33,18959,5.01693569727441,3,r2c1,1,summer,Natural,"c(-15018500, 2457500)",669,meters,-15018500,2457500.0000000005,1245.1079415256697,northern,20.0324187584042
-155.63920421148188,20.0324187584042,9440443,145,27,7240,8.86168910648715,3,r2c1,1,summer,Natural,"c(-15008500, 2457500)",904,meters,-15008499.999999998,2457500.0000000005,2040.967180649594,northern,20.0324187584042
